recording_id,subject_id,session_id,task_id,fpath
sub-06_ses-02_task-AcousticStim_acq-R10kHz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R10kHz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R10kHz_run-2_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R10kHz_run-2_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R15kHz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R15kHz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R16kHz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R16kHz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R1kHz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R1kHz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R20kHz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R20kHz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R20kHz_run-2_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R20kHz_run-2_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R2kHz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R2kHz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R2kHz_run-2_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R2kHz_run-2_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R300Hz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R300Hz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R500Hz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R500Hz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R5kHz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R5kHz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R800Hz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R800Hz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R800Hz_run-2_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R800Hz_run-2_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-R8kHz_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-R8kHz_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-RBaseline_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-RBaseline_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-RBaseline_run-2_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-RBaseline_run-2_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-RBaseline_run-3_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-RBaseline_run-3_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-RBaseline_run-4_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-RBaseline_run-4_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-RWhiteNoise_run-1_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-RWhiteNoise_run-1_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-RWhiteNoise_run-2_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-RWhiteNoise_run-2_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-RWhiteNoise_run-3_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-RWhiteNoise_run-3_desc-raw_ieeg.vhdr
sub-06_ses-02_task-AcousticStim_acq-RWhiteNoise_run-4_desc-raw,sub-06,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-06/ses-02/ieeg/sub-06_ses-02_task-AcousticStim_acq-RWhiteNoise_run-4_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L10kHz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L10kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L10kHz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L10kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L15kHz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L15kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L15kHz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L15kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L1kHz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L1kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L1kHz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L1kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L2kHz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L2kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L2kHz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L2kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L500Hz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L500Hz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L500Hz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L500Hz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L5kHz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L5kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L5kHz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L5kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L800Hz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L800Hz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L800Hz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L800Hz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L8kHz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L8kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-L8kHz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-L8kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-LBaseline_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-LBaseline_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-LBaseline_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-LBaseline_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-LWhiteNoise_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-LWhiteNoise_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-LWhiteNoise_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-LWhiteNoise_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-R10kHz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-R10kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-R10kHz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-R10kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-R1kHz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-R1kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-R1kHz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-R1kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-R5kHz_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-R5kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-R5kHz_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-R5kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-RBaseline_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-RBaseline_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-RBaseline_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-RBaseline_run-1_desc-raw_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-RWhiteNoise_run-1_desc-filtered,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-RWhiteNoise_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-01_task-AcousticStim_acq-RWhiteNoise_run-1_desc-raw,sub-07,ses-01,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-01/ieeg/sub-07_ses-01_task-AcousticStim_acq-RWhiteNoise_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L10kHz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L10kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L10kHz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L10kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L1kHz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L1kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L1kHz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L1kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L2kHz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L2kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L2kHz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L2kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L500Hz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L500Hz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L500Hz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L500Hz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L5kHz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L5kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L5kHz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L5kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L800Hz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L800Hz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L800Hz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L800Hz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L8kHz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L8kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-L8kHz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-L8kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-LBaseline_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-LBaseline_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-LBaseline_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-LBaseline_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-LWhiteNoise_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-LWhiteNoise_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-LWhiteNoise_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-LWhiteNoise_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R10kHz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R10kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R10kHz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R10kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R1kHz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R1kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R1kHz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R1kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R2kHz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R2kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R2kHz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R2kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R500Hz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R500Hz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R500Hz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R500Hz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R5kHz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R5kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R5kHz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R5kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R800Hz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R800Hz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R800Hz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R800Hz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R8kHz_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R8kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-R8kHz_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-R8kHz_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-RBaseline_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-RBaseline_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-RBaseline_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-RBaseline_run-1_desc-raw_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-RWhiteNoise_run-1_desc-filtered,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-RWhiteNoise_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-02_task-AcousticStim_acq-RWhiteNoise_run-1_desc-raw,sub-07,ses-02,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-02/ieeg/sub-07_ses-02_task-AcousticStim_acq-RWhiteNoise_run-1_desc-raw_ieeg.vhdr
sub-07_ses-03_task-AcousticStim_acq-L10kHz_run-1_desc-filtered,sub-07,ses-03,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-03/ieeg/sub-07_ses-03_task-AcousticStim_acq-L10kHz_run-1_desc-filtered_ieeg.vhdr
sub-07_ses-03_task-AcousticStim_acq-L10kHz_run-1_desc-raw,sub-07,ses-03,AcousticStim,/network/projects/neuro-galaxy/data/raw/neurosoft_minipigs_2026/sub-07/ses-03/ieeg/sub-07_ses-03_task-AcousticStim_acq-L10kHz_run-1_desc-raw_ieeg.vhdr
